iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
RUS,Europe,Russia,2020-04-17,32008.0,4070.0,2870.143,273.0,41.0,25.571,220.589,28.049,19.78,1.881,0.283,0.176,1.92,,,,,,,,,1831892.0,113873.0,12.625,0.785,92493.0,0.637,0.031,32.2,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-04-18,36793.0,4785.0,3315.571,313.0,40.0,29.571,253.565,32.977,22.85,2.157,0.276,0.204,1.88,,,,,,,,,1949813.0,117921.0,13.437,0.813,95867.0,0.661,0.0346,28.9,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-04-19,42853.0,6060.0,3869.0,361.0,48.0,33.0,295.329,41.764,26.664,2.488,0.331,0.227,1.82,,,,,,,,,2053319.0,103506.0,14.151,0.713,99047.0,0.683,0.0391,25.6,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-04-20,47121.0,4268.0,4113.286,405.0,44.0,36.714,324.742,29.414,28.347,2.791,0.303,0.253,1.7,,,,,,,,,2142604.0,89285.0,14.766,0.615,102370.0,0.706,0.0402,24.9,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-04-21,52763.0,5642.0,4523.0,456.0,51.0,40.857,363.625,38.883,31.171,3.143,0.351,0.282,1.62,,,,,,,,,2252539.0,109935.0,15.524,0.758,104935.0,0.723,0.0431,23.2,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-04-22,57999.0,5236.0,4787.0,513.0,57.0,45.0,399.71,36.085,32.99,3.535,0.393,0.31,1.53,,,,,,,,,2401616.0,149077.0,16.551,1.027,112600.0,0.776,0.0425,23.5,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-04-23,62773.0,4774.0,4976.429,555.0,42.0,46.143,432.611,32.901,34.296,3.825,0.289,0.318,1.47,,,,,,,,,2552000.0,150384.0,17.588,1.036,119140.0,0.821,0.0418,23.9,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-04-24,68622.0,5849.0,5230.571,615.0,60.0,48.857,472.92,40.309,36.047,4.238,0.414,0.337,1.43,,,,,,,,,2721500.0,169500.0,18.756,1.168,127087.0,0.876,0.0412,24.3,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-04-25,74588.0,5966.0,5399.286,681.0,66.0,52.571,514.036,41.116,37.21,4.693,0.455,0.362,1.4,,,,,,,,,2877699.0,156199.0,19.832,1.076,132555.0,0.914,0.0407,24.6,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-04-26,80949.0,6361.0,5442.286,747.0,66.0,55.143,557.874,43.838,37.506,5.148,0.455,0.38,1.38,,,,,,,,,3019434.0,141735.0,20.809,0.977,138016.0,0.951,0.0394,25.4,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-04-27,87147.0,6198.0,5718.0,794.0,47.0,55.571,600.588,42.715,39.407,5.472,0.324,0.383,1.36,,,,,,,,,3139258.0,119824.0,21.635,0.826,142379.0,0.981,0.0402,24.9,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-04-28,93558.0,6411.0,5827.857,867.0,73.0,58.714,644.771,44.182,40.164,5.975,0.503,0.405,1.35,,,,,,,,,3303717.0,164459.0,22.768,1.133,150168.0,1.035,0.0388,25.8,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-04-29,99399.0,5841.0,5914.286,972.0,105.0,65.571,685.025,40.254,40.759,6.699,0.724,0.452,1.35,,,,,,,,,3498308.0,194591.0,24.109,1.341,156670.0,1.08,0.0377,26.5,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-04-30,106498.0,7099.0,6246.429,1073.0,101.0,74.0,733.949,48.924,43.048,7.395,0.696,0.51,1.38,,,,,,,,,3723807.0,225499.0,25.663,1.554,167401.0,1.154,0.0373,26.8,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,2597.6,0.42,3.61,17.9017965578944
RUS,Europe,Russia,2020-05-01,114431.0,7933.0,6544.143,1169.0,96.0,79.143,788.62,54.672,45.1,8.056,0.662,0.545,1.41,,,,,,,,,3945518.0,221711.0,27.191,1.528,174860.0,1.205,0.0374,26.7,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-02,124054.0,9623.0,7066.571,1222.0,53.0,77.286,854.939,66.319,48.7,8.422,0.365,0.533,1.44,,,,,,,,,4099999.0,154481.0,28.256,1.065,174614.0,1.203,0.0405,24.7,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-03,134687.0,10633.0,7676.857,1280.0,58.0,76.143,928.218,73.279,52.906,8.821,0.4,0.525,1.45,,,,,,,,,4303243.0,203244.0,29.657,1.401,183401.0,1.264,0.0419,23.9,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-04,145268.0,10581.0,8303.0,1356.0,76.0,80.286,1001.139,72.921,57.222,9.345,0.524,0.553,1.43,,,,,,,,,4460357.0,157114.0,30.739,1.083,188728.0,1.301,0.044,22.7,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-05,155370.0,10102.0,8830.286,1451.0,95.0,83.429,1070.758,69.62,60.855,10.0,0.655,0.575,1.39,,,,,,,,,4633731.0,173374.0,31.934,1.195,190002.0,1.309,0.0465,21.5,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-06,165929.0,10559.0,9504.286,1537.0,86.0,80.714,1143.528,72.769,65.5,10.592,0.593,0.556,1.36,,,,,,,,,4803192.0,169461.0,33.102,1.168,186412.0,1.285,0.051,19.6,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-07,177160.0,11231.0,10094.571,1625.0,88.0,78.857,1220.928,77.4,69.568,11.199,0.606,0.543,1.31,,,,,,,,,4987468.0,184276.0,34.372,1.27,180523.0,1.244,0.0559,17.9,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-08,187859.0,10699.0,10489.714,1723.0,98.0,79.143,1294.662,73.734,72.292,11.874,0.675,0.545,1.26,,,,,,,,,5221964.0,234496.0,35.988,1.616,182349.0,1.257,0.0575,17.4,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-09,198676.0,10817.0,10660.286,1827.0,104.0,86.429,1369.209,74.547,73.467,12.591,0.717,0.596,1.22,,,,,,,,,5448463.0,226499.0,37.549,1.561,192638.0,1.328,0.0553,18.1,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-10,209688.0,11012.0,10714.429,1915.0,88.0,90.714,1445.1,75.891,73.84,13.198,0.606,0.625,1.19,,,,,,,,,5636763.0,188300.0,38.847,1.298,190503.0,1.313,0.0562,17.8,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-11,221344.0,11656.0,10868.0,2009.0,94.0,93.286,1525.429,80.329,74.899,13.845,0.648,0.643,1.16,,,,,,,,,5805404.0,168641.0,40.009,1.162,192150.0,1.324,0.0566,17.7,tests performed,,,,,,,,,,,,,,85.19,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-12,232243.0,10899.0,10981.857,2116.0,107.0,95.0,1600.542,75.112,75.683,14.583,0.737,0.655,1.12,,,,,,,,,5982558.0,177154.0,41.23,1.221,192690.0,1.328,0.057,17.5,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-13,242271.0,10028.0,10906.0,2212.0,96.0,96.429,1669.651,69.11,75.161,15.244,0.662,0.665,1.08,,,,,,,,,6188102.0,205544.0,42.646,1.417,197844.0,1.363,0.0551,18.1,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-14,252245.0,9974.0,10726.429,2305.0,93.0,97.143,1738.389,68.737,73.923,15.885,0.641,0.669,1.05,,,,,,,,,6413948.0,225846.0,44.203,1.556,203783.0,1.404,0.0526,19.0,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-15,262843.0,10598.0,10712.0,2418.0,113.0,99.286,1811.427,73.038,73.824,16.664,0.779,0.684,1.02,,,,,,,,,6656340.0,242392.0,45.873,1.67,204911.0,1.412,0.0523,19.1,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-16,272043.0,9200.0,10481.0,2537.0,119.0,101.429,1874.83,63.403,72.232,17.484,0.82,0.699,0.99,,,,,,,,,6916088.0,259748.0,47.663,1.79,209661.0,1.445,0.05,20.0,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-17,281752.0,9709.0,10294.857,2631.0,94.0,102.286,1941.741,66.911,70.949,18.132,0.648,0.705,0.97,,,,,,,,,7147014.0,230926.0,49.255,1.591,215750.0,1.487,0.0477,21.0,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-18,290678.0,8926.0,9904.857,2722.0,91.0,101.857,2003.256,61.515,68.261,18.759,0.627,0.702,0.96,,,,,,,,,7352316.0,205302.0,50.67,1.415,220987.0,1.523,0.0448,22.3,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-19,299941.0,9263.0,9671.143,2837.0,115.0,103.0,2067.094,63.838,66.65,19.552,0.793,0.71,0.95,,,,,,,,,7578029.0,225713.0,52.225,1.556,227924.0,1.571,0.0424,23.6,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-20,308705.0,8764.0,9490.571,2972.0,135.0,108.571,2127.492,60.399,65.406,20.482,0.93,0.748,0.95,,,,,,,,,7840880.0,262851.0,54.037,1.811,236111.0,1.627,0.0402,24.9,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-21,317554.0,8849.0,9329.857,3099.0,127.0,113.429,2188.477,60.984,64.298,21.357,0.875,0.782,0.95,,,,,,,,,8126626.0,285746.0,56.006,1.969,244668.0,1.686,0.0381,26.2,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-22,326448.0,8894.0,9086.429,3249.0,150.0,118.714,2249.771,61.294,62.621,22.391,1.034,0.818,0.95,,,,,,,,,8402747.0,276121.0,57.909,1.903,249487.0,1.719,0.0364,27.5,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-23,335882.0,9434.0,9119.857,3388.0,139.0,121.571,2314.787,65.016,62.851,23.349,0.958,0.838,0.95,,,,,,,,,8685305.0,282558.0,59.856,1.947,252745.0,1.742,0.0361,27.7,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-24,344481.0,8599.0,8961.286,3541.0,153.0,130.0,2374.049,59.261,61.758,24.403,1.054,0.896,0.95,,,,,,,,,8945384.0,260079.0,61.649,1.792,256910.0,1.771,0.0349,28.7,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-25,353427.0,8946.0,8964.143,3633.0,92.0,130.143,2435.702,61.653,61.778,25.037,0.634,0.897,0.95,,,,,,,,,9160590.0,215206.0,63.132,1.483,258325.0,1.78,0.0347,28.8,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-26,362342.0,8915.0,8914.429,3807.0,174.0,138.571,2497.141,61.439,61.435,26.237,1.199,0.955,0.95,,,,,,,,,9415992.0,255402.0,64.892,1.76,262566.0,1.81,0.034,29.5,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-27,370680.0,8338.0,8853.571,3968.0,161.0,142.286,2554.603,57.463,61.016,27.346,1.11,0.981,0.96,,,,,,,,,9701280.0,285288.0,66.858,1.966,265771.0,1.832,0.0333,30.0,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-28,379051.0,8371.0,8785.286,4142.0,174.0,149.0,2612.294,57.69,60.545,28.545,1.199,1.027,0.96,,,,,,,,,10000061.0,298781.0,68.917,2.059,267634.0,1.844,0.0328,30.5,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-29,387623.0,8572.0,8739.286,4374.0,232.0,160.714,2671.369,59.075,60.228,30.144,1.599,1.108,0.96,,,,,,,,,10316200.0,316139.0,71.096,2.179,273350.0,1.884,0.032,31.3,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-30,396575.0,8952.0,8670.429,4555.0,181.0,166.714,2733.063,61.694,59.754,31.392,1.247,1.149,0.97,,,,,,,,,10643124.0,326924.0,73.349,2.253,279688.0,1.928,0.031,32.3,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-05-31,405843.0,9268.0,8766.0,4693.0,138.0,164.571,2796.935,63.872,60.412,32.343,0.951,1.134,0.98,,,,,,,,,10923108.0,279984.0,75.278,1.93,282532.0,1.947,0.031,32.2,tests performed,,,,,,,,,,,,,,78.24,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,25474.7,3.34,15.21,175.56317245665
RUS,Europe,Russia,2020-06-01,414328.0,8485.0,8700.143,4849.0,156.0,173.714,2855.411,58.476,59.958,33.418,1.075,1.197,0.98,,,,,,,,,11151622.0,228514.0,76.853,1.575,284433.0,1.96,0.0306,32.7,tests performed,,,,,,,,,,,,,,74.54,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-02,423186.0,8858.0,8692.0,5031.0,182.0,174.857,2916.457,61.046,59.902,34.672,1.254,1.205,0.98,,,,,,,,,11426045.0,274423.0,78.745,1.891,287150.0,1.979,0.0303,33.0,tests performed,,,,,,,,,,,,,,74.54,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-03,431715.0,8529.0,8719.286,5208.0,177.0,177.143,2975.236,58.779,60.09,35.892,1.22,1.221,0.99,,,,,,,,,11733051.0,307006.0,80.86,2.116,290253.0,2.0,0.03,33.3,tests performed,,,,,,,,,,,,,,74.54,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-04,440538.0,8823.0,8783.857,5376.0,168.0,176.286,3036.042,60.805,60.535,37.05,1.158,1.215,0.99,,,,,,,,,12053663.0,320612.0,83.07,2.21,293372.0,2.022,0.0299,33.4,tests performed,,,,,,,,,,,,,,74.54,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-05,449256.0,8718.0,8804.714,5520.0,144.0,163.714,3096.123,60.082,60.679,38.042,0.992,1.128,0.99,,,,,,,,,12388968.0,335305.0,85.381,2.311,296110.0,2.041,0.0297,33.6,tests performed,,,,,,,,,,,,,,74.54,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-06,458102.0,8846.0,8789.571,5717.0,197.0,166.0,3157.087,60.964,60.575,39.4,1.358,1.144,0.99,,,,,,,,,12721549.0,332581.0,87.673,2.292,296918.0,2.046,0.0296,33.8,tests performed,,,,,,,,,,,,,,74.54,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-07,467073.0,8971.0,8747.143,5851.0,134.0,165.429,3218.912,61.825,60.282,40.323,0.923,1.14,0.99,,,,,,,,,13016023.0,294474.0,89.702,2.029,298988.0,2.061,0.0293,34.2,tests performed,,,,,,,,,,,,,,74.54,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-08,476043.0,8970.0,8816.429,5963.0,112.0,159.143,3280.73,61.818,60.76,41.095,0.772,1.097,0.99,,,,,,,,,13254678.0,238655.0,91.347,1.645,300437.0,2.071,0.0293,34.1,tests performed,,,,,,,,,,,,,,74.54,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-09,484630.0,8587.0,8777.714,6134.0,171.0,157.571,3339.909,59.179,60.493,42.273,1.178,1.086,0.99,,,,,,,,,13545303.0,290625.0,93.35,2.003,302751.0,2.086,0.029,34.5,tests performed,,,,,,,,,,,,,,68.98,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-10,493023.0,8393.0,8758.286,6350.0,216.0,163.143,3397.751,57.842,60.359,43.762,1.489,1.124,0.99,,,,,,,,,13875097.0,329794.0,95.623,2.273,306007.0,2.109,0.0286,34.9,tests performed,,,,,,,,,,,,,,68.98,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-11,501800.0,8777.0,8751.714,6522.0,172.0,163.714,3458.239,60.488,60.314,44.947,1.185,1.128,0.99,,,,,,,,,14218674.0,343577.0,97.99,2.368,309287.0,2.132,0.0283,35.3,tests performed,,,,,,,,,,,,,,68.98,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-12,510761.0,8961.0,8786.429,6705.0,183.0,169.286,3519.995,61.756,60.553,46.209,1.261,1.167,0.98,,,,,,,,,14574117.0,355443.0,100.44,2.45,312164.0,2.151,0.0281,35.5,tests performed,,,,,,,,,,,,,,68.98,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-13,519458.0,8697.0,8765.143,6819.0,114.0,157.429,3579.932,59.937,60.406,46.994,0.786,1.085,0.98,,,,,,,,,14880172.0,306055.0,102.549,2.109,308375.0,2.125,0.0284,35.2,tests performed,,,,,,,,,,,,,,68.98,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-14,528267.0,8809.0,8742.0,6938.0,119.0,155.286,3640.641,60.709,60.247,47.814,0.82,1.07,0.97,,,,,,,,,15161152.0,280980.0,104.486,1.936,306447.0,2.112,0.0285,35.1,tests performed,,,,,,,,,,,,,,68.98,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-15,536484.0,8217.0,8634.429,7081.0,143.0,159.714,3697.27,56.629,59.506,48.8,0.986,1.101,0.96,,,,,,,,,15395417.0,234265.0,106.1,1.614,305820.0,2.108,0.0282,35.4,tests performed,,,,,,,,,,,,,,68.98,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-16,544725.0,8241.0,8585.0,7274.0,193.0,162.857,3754.064,56.794,59.165,50.13,1.33,1.122,0.95,,,,,,,,,15679724.0,284307.0,108.059,1.959,304917.0,2.101,0.0282,35.5,tests performed,,,,,,,,,,,,,,68.98,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-17,552549.0,7824.0,8503.714,7468.0,194.0,159.714,3807.984,53.92,58.605,51.467,1.337,1.101,0.94,,,,,,,,,15991697.0,311973.0,110.209,2.15,302371.0,2.084,0.0281,35.6,tests performed,,,,,,,,,,,,,,68.98,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-18,560321.0,7772.0,8360.143,7650.0,182.0,161.143,3861.546,53.562,57.615,52.721,1.254,1.111,0.94,,,,,,,,,16321964.0,330267.0,112.486,2.276,300470.0,2.071,0.0278,35.9,tests performed,,,,,,,,,,,,,,68.98,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-06-19,568292.0,7971.0,8218.714,7831.0,181.0,160.857,3916.48,54.933,56.641,53.969,1.247,1.109,0.93,,,,,,,,,16661287.0,339323.0,114.824,2.339,298167.0,2.055,0.0276,36.3,tests performed,,,,,,,,,,,,,,68.98,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
